"region","celltype","contrast","full_estimate","full_p_adj","min_loo_estimate","max_loo_estimate","max_abs_delta","n_loo","any_sig_flip","any_direction_flip"
"Capillaries","ExNeuron12","Amyloid_effect",0.257857621872608,0.301584749716502,0.139687233454574,0.581997909829208,0.3241402879566,4,TRUE,FALSE
"Capillaries","InhNeuron4","AD_overall_vs_Control",0.689730078449782,0.00289033888165662,0.366001078830465,0.962931033681077,0.323728999619316,4,TRUE,FALSE
"Capillaries","Oligodendrocytes3","AD_overall_vs_Control",0.782884301457108,0.00246484495088106,0.460535623658402,0.964434564697395,0.322348677798706,4,TRUE,FALSE
"Capillaries","SMC","Disease_effect",0.503794290025039,0.0510110697940615,0.182362716882002,0.680968624024716,0.321431573143038,4,TRUE,FALSE
"Arteries","ExNeuron2","Disease_effect",0.975882463156679,3.50640089830459e-06,0.74520358478784,1.29670564660331,0.320823183446627,4,FALSE,FALSE
"Capillaries","OPC3","Amyloid_effect",0.167445975992894,0.558813605900318,-0.135295533107733,0.488111471541874,0.32066549554898,4,FALSE,TRUE
"Capillaries","Oligodendrocytes5","Disease_effect",0.532787013587316,0.101616483611397,0.212393526064767,0.691677733680733,0.320393487522549,4,FALSE,FALSE
"Parenchyma","Astrocytes2","Disease_effect",0.660197094805416,0.025350995918221,0.350901322971518,0.978892792311668,0.318695697506252,4,TRUE,FALSE
"Parenchyma","VLMC2","Disease_effect",1.00972550479243,2.74782902296608e-07,0.835095239698367,1.32836187006462,0.318636365272194,4,FALSE,FALSE
"Arteries","InhNeuron1","Disease_effect",0.673046205658705,0.00257033134304276,0.44214204931204,0.990963335539603,0.317917129880898,4,TRUE,FALSE
"Parenchyma","Microglia2","AD_overall_vs_Control",0.573166914118292,0.0126816231710024,0.277083596755462,0.891032239180133,0.317865325061841,4,TRUE,FALSE
"Capillaries","ExNeuron13","AD_overall_vs_Control",0.750259002292394,0.00289033888165662,0.432539886847439,1.0030759103597,0.317719115444955,4,TRUE,FALSE
