ROI_ID,Scan Name,Segment (Name/ Label),Segment Tags,Custom Segment Name,LOT_Human_NGS_Whole_Transcriptome_Atlas_RNA_1_0,GeoMx_ROI_ID,Scan_ID,disease_status,pathology,region,celltype,rel_abundance
2052_D_003,BRC 2495 BRC 2052,Full ROI,,,HW0110125,2052_D 003,BRC 2495 BRC 2052,Control,AmyloidFree,Arteries,OPC2,0.0010090664
2052_D_004,BRC 2495 BRC 2052,Full ROI,,,HW0110125,2052_D 004,BRC 2495 BRC 2052,Control,AmyloidFree,Arteries,OPC2,0.0011698023
2052_D_005,BRC 2495 BRC 2052,Full ROI,,,HW0110125,2052_D 005,BRC 2495 BRC 2052,Control,AmyloidFree,Arteries,OPC2,0.0011614916
2052_D_006,BRC 2495 BRC 2052,Full ROI,,,HW0110125,2052_D 006,BRC 2495 BRC 2052,Control,AmyloidFree,Arteries,OPC2,0.0008707455
2052_E_001,BRC 2495 BRC 2052,Full ROI,,,HW0110125,2052_E,BRC 2495 BRC 2052,Control,AmyloidFree,Capillaries,OPC2,0.0011456241
2052_E_002,BRC 2495 BRC 2052,Full ROI,,,HW0110125,2052_E 002,BRC 2495 BRC 2052,Control,AmyloidFree,Capillaries,OPC2,0.00064930425
2052_E_003,BRC 2495 BRC 2052,Full ROI,,,HW0110125,2052_E 003,BRC 2495 BRC 2052,Control,AmyloidFree,Capillaries,OPC2,0.0010687545
2052_E_004,BRC 2495 BRC 2052,Full ROI,,,HW0110125,2052_E 004,BRC 2495 BRC 2052,Control,AmyloidFree,Capillaries,OPC2,0.002009155
2052_F_001,BRC 2495 BRC 2052,Full ROI,,,HW0110125,2052_F,BRC 2495 BRC 2052,Control,AmyloidFree,Parenchyma,OPC2,0.0013988394
2052_F_002,BRC 2495 BRC 2052,Full ROI,,,HW0110125,2052_F 002,BRC 2495 BRC 2052,Control,AmyloidFree,Parenchyma,OPC2,0.0011893203
2052_F_003,BRC 2495 BRC 2052,Full ROI,,,HW0110125,2052_F 003,BRC 2495 BRC 2052,Control,AmyloidFree,Parenchyma,OPC2,0.0013713855
2052_F_004,BRC 2495 BRC 2052,Full ROI,,,HW0110125,2052_F 004,BRC 2495 BRC 2052,Control,AmyloidFree,Parenchyma,OPC2,0.0011644256
2052_F_005,BRC 2495 BRC 2052,Full ROI,,,HW0110125,2052_F 005,BRC 2495 BRC 2052,Control,AmyloidFree,Parenchyma,OPC2,0.0013003792
2052_F_006,BRC 2495 BRC 2052,Full ROI,,,HW0110125,2052_F 006,BRC 2495 BRC 2052,Control,AmyloidFree,Parenchyma,OPC2,0.0014800145
2732_D_001,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2732_D,BRC 2534 BRC 2732,Control,AmyloidFree,Arteries,OPC3,0.0010023119
2732_D_002,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2732_D 002,BRC 2534 BRC 2732,Control,AmyloidFree,Arteries,OPC3,0.0028001515
2732_D_003,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2732_D 003,BRC 2534 BRC 2732,Control,AmyloidFree,Arteries,OPC3,0.00072926295
2732_D_005,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2732_D 005,BRC 2534 BRC 2732,Control,AmyloidFree,Arteries,OPC3,0.0017014382
2732_D_006,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2732_D 006,BRC 2534 BRC 2732,Control,AmyloidFree,Arteries,OPC3,0.0007470824
2732_D_007,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2732_D 007,BRC 2534 BRC 2732,Control,AmyloidFree,Arteries,OPC3,0.00140893
2732_E_001,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2732_E,BRC 2534 BRC 2732,Control,AmyloidFree,Capillaries,OPC3,0.00084620534
2732_E_002,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2732_E 002,BRC 2534 BRC 2732,Control,AmyloidFree,Capillaries,OPC3,0.009383052
2732_E_003,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2732_E 003,BRC 2534 BRC 2732,Control,AmyloidFree,Capillaries,OPC3,0.003944073
2732_E_004,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2732_E 004,BRC 2534 BRC 2732,Control,AmyloidFree,Capillaries,OPC3,0.0016892196
2732_F_001,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2732_F,BRC 2534 BRC 2732,Control,AmyloidFree,Parenchyma,OPC3,0.0011419985
2732_F_002,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2732_F 002,BRC 2534 BRC 2732,Control,AmyloidFree,Parenchyma,OPC3,0.0005384099
2732_F_003,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2732_F 003,BRC 2534 BRC 2732,Control,AmyloidFree,Parenchyma,OPC3,0.0012683015
2732_F_004,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2732_F 004,BRC 2534 BRC 2732,Control,AmyloidFree,Parenchyma,OPC3,0.0016075115
2732_F_005,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2732_F 005,BRC 2534 BRC 2732,Control,AmyloidFree,Parenchyma,OPC3,0.0010240623
2732_F_006,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2732_F 006,BRC 2534 BRC 2732,Control,AmyloidFree,Parenchyma,OPC3,0.0009970048
2497_D_001,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2497_D,BRC 2845 BRC 2497,Control,AmyloidFree,Arteries,OPC3,0.0025755044
2497_D_002,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2497_D 002,BRC 2845 BRC 2497,Control,AmyloidFree,Arteries,OPC3,0.0022986203
2497_D_003,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2497_D 003,BRC 2845 BRC 2497,Control,AmyloidFree,Arteries,OPC3,0.0024785001
2497_D_004,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2497_D 004,BRC 2845 BRC 2497,Control,AmyloidFree,Arteries,OPC3,0.0020656106
2497_D_005,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2497_D 005,BRC 2845 BRC 2497,Control,AmyloidFree,Arteries,OPC3,0.0031832883
2497_E_001,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2497_E,BRC 2845 BRC 2497,Control,AmyloidFree,Capillaries,OPC3,0.0030471087
2497_E_002,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2497_E 002,BRC 2845 BRC 2497,Control,AmyloidFree,Capillaries,OPC3,0.0026685342
2497_E_003,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2497_E 003,BRC 2845 BRC 2497,Control,AmyloidFree,Capillaries,OPC3,0.002994409
2497_E_004,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2497_E 004,BRC 2845 BRC 2497,Control,AmyloidFree,Capillaries,OPC3,0.002801467
2497_F_001,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2497_F,BRC 2845 BRC 2497,Control,AmyloidFree,Parenchyma,OPC3,0.003584172
2497_F_002,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2497_F 002,BRC 2845 BRC 2497,Control,AmyloidFree,Parenchyma,OPC3,0.006759798
2497_F_003,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2497_F 003,BRC 2845 BRC 2497,Control,AmyloidFree,Parenchyma,OPC3,0.005650522
2497_F_004,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2497_F 004,BRC 2845 BRC 2497,Control,AmyloidFree,Parenchyma,OPC3,0.004271219
2052_D_001,BRC 2495 BRC 2052,Full ROI,,,HW0110125,2052_D,BRC 2495 BRC 2052,Control,AmyloidFree,Arteries,OPC3,0.0008803116
2052_D_002,BRC 2495 BRC 2052,Full ROI,,,HW0110125,2052_D 002,BRC 2495 BRC 2052,Control,AmyloidFree,Arteries,OPC3,0.000903739
2052_D_003,BRC 2495 BRC 2052,Full ROI,,,HW0110125,2052_D 003,BRC 2495 BRC 2052,Control,AmyloidFree,Arteries,OPC3,0.00063812215
2052_D_004,BRC 2495 BRC 2052,Full ROI,,,HW0110125,2052_D 004,BRC 2495 BRC 2052,Control,AmyloidFree,Arteries,OPC3,0.00088524166
2052_D_005,BRC 2495 BRC 2052,Full ROI,,,HW0110125,2052_D 005,BRC 2495 BRC 2052,Control,AmyloidFree,Arteries,OPC3,0.0008137997
2052_D_006,BRC 2495 BRC 2052,Full ROI,,,HW0110125,2052_D 006,BRC 2495 BRC 2052,Control,AmyloidFree,Arteries,OPC3,0.000632095
2052_E_001,BRC 2495 BRC 2052,Full ROI,,,HW0110125,2052_E,BRC 2495 BRC 2052,Control,AmyloidFree,Capillaries,OPC3,0.0009591254
2052_E_002,BRC 2495 BRC 2052,Full ROI,,,HW0110125,2052_E 002,BRC 2495 BRC 2052,Control,AmyloidFree,Capillaries,OPC3,0.00044039215
2052_E_003,BRC 2495 BRC 2052,Full ROI,,,HW0110125,2052_E 003,BRC 2495 BRC 2052,Control,AmyloidFree,Capillaries,OPC3,0.0012207518
2052_E_004,BRC 2495 BRC 2052,Full ROI,,,HW0110125,2052_E 004,BRC 2495 BRC 2052,Control,AmyloidFree,Capillaries,OPC3,0.0038658746
2052_F_001,BRC 2495 BRC 2052,Full ROI,,,HW0110125,2052_F,BRC 2495 BRC 2052,Control,AmyloidFree,Parenchyma,OPC3,0.0011789681
2052_F_002,BRC 2495 BRC 2052,Full ROI,,,HW0110125,2052_F 002,BRC 2495 BRC 2052,Control,AmyloidFree,Parenchyma,OPC3,0.00096676074
2052_F_003,BRC 2495 BRC 2052,Full ROI,,,HW0110125,2052_F 003,BRC 2495 BRC 2052,Control,AmyloidFree,Parenchyma,OPC3,0.001378946
2052_F_004,BRC 2495 BRC 2052,Full ROI,,,HW0110125,2052_F 004,BRC 2495 BRC 2052,Control,AmyloidFree,Parenchyma,OPC3,0.00087717304
2052_F_005,BRC 2495 BRC 2052,Full ROI,,,HW0110125,2052_F 005,BRC 2495 BRC 2052,Control,AmyloidFree,Parenchyma,OPC3,0.0012325762
2052_F_006,BRC 2495 BRC 2052,Full ROI,,,HW0110125,2052_F 006,BRC 2495 BRC 2052,Control,AmyloidFree,Parenchyma,OPC3,0.0012784803
2732_D_001,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2732_D,BRC 2534 BRC 2732,Control,AmyloidFree,Arteries,Oligodendrocytes1,0.0005831222
2732_D_002,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2732_D 002,BRC 2534 BRC 2732,Control,AmyloidFree,Arteries,Oligodendrocytes1,0.047894973
2732_D_003,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2732_D 003,BRC 2534 BRC 2732,Control,AmyloidFree,Arteries,Oligodendrocytes1,0.0015070129
2732_D_005,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2732_D 005,BRC 2534 BRC 2732,Control,AmyloidFree,Arteries,Oligodendrocytes1,0.0009860533
2732_D_006,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2732_D 006,BRC 2534 BRC 2732,Control,AmyloidFree,Arteries,Oligodendrocytes1,0.00124434
2732_D_007,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2732_D 007,BRC 2534 BRC 2732,Control,AmyloidFree,Arteries,Oligodendrocytes1,0.0009869148
2732_E_001,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2732_E,BRC 2534 BRC 2732,Control,AmyloidFree,Capillaries,Oligodendrocytes1,0.0008996617
2732_E_002,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2732_E 002,BRC 2534 BRC 2732,Control,AmyloidFree,Capillaries,Oligodendrocytes1,0.0061136833
2732_E_003,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2732_E 003,BRC 2534 BRC 2732,Control,AmyloidFree,Capillaries,Oligodendrocytes1,0.010437697
2732_E_004,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2732_E 004,BRC 2534 BRC 2732,Control,AmyloidFree,Capillaries,Oligodendrocytes1,0.00077722454
2732_F_001,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2732_F,BRC 2534 BRC 2732,Control,AmyloidFree,Parenchyma,Oligodendrocytes1,0.006698058
2732_F_002,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2732_F 002,BRC 2534 BRC 2732,Control,AmyloidFree,Parenchyma,Oligodendrocytes1,0.00039965913
2732_F_003,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2732_F 003,BRC 2534 BRC 2732,Control,AmyloidFree,Parenchyma,Oligodendrocytes1,0.084980175
2732_F_004,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2732_F 004,BRC 2534 BRC 2732,Control,AmyloidFree,Parenchyma,Oligodendrocytes1,0.038343124
2732_F_005,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2732_F 005,BRC 2534 BRC 2732,Control,AmyloidFree,Parenchyma,Oligodendrocytes1,0.011475399
2732_F_006,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2732_F 006,BRC 2534 BRC 2732,Control,AmyloidFree,Parenchyma,Oligodendrocytes1,0.0011221977
2497_D_001,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2497_D,BRC 2845 BRC 2497,Control,AmyloidFree,Arteries,Oligodendrocytes1,0.0011250755
2497_D_002,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2497_D 002,BRC 2845 BRC 2497,Control,AmyloidFree,Arteries,Oligodendrocytes1,0.001056865
2497_D_003,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2497_D 003,BRC 2845 BRC 2497,Control,AmyloidFree,Arteries,Oligodendrocytes1,0.0014252736
2497_D_004,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2497_D 004,BRC 2845 BRC 2497,Control,AmyloidFree,Arteries,Oligodendrocytes1,0.0014619451
2497_D_005,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2497_D 005,BRC 2845 BRC 2497,Control,AmyloidFree,Arteries,Oligodendrocytes1,0.0020328513
2497_E_001,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2497_E,BRC 2845 BRC 2497,Control,AmyloidFree,Capillaries,Oligodendrocytes1,0.0018625316
2497_E_002,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2497_E 002,BRC 2845 BRC 2497,Control,AmyloidFree,Capillaries,Oligodendrocytes1,0.0019139438
2497_E_003,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2497_E 003,BRC 2845 BRC 2497,Control,AmyloidFree,Capillaries,Oligodendrocytes1,0.0017292592
2497_E_004,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2497_E 004,BRC 2845 BRC 2497,Control,AmyloidFree,Capillaries,Oligodendrocytes1,0.0016679481
2497_F_001,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2497_F,BRC 2845 BRC 2497,Control,AmyloidFree,Parenchyma,Oligodendrocytes1,0.0015471926
2497_F_002,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2497_F 002,BRC 2845 BRC 2497,Control,AmyloidFree,Parenchyma,Oligodendrocytes1,0.0042220512
2497_F_003,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2497_F 003,BRC 2845 BRC 2497,Control,AmyloidFree,Parenchyma,Oligodendrocytes1,0.004379988
2497_F_004,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2497_F 004,BRC 2845 BRC 2497,Control,AmyloidFree,Parenchyma,Oligodendrocytes1,0.002737318
2052_D_001,BRC 2495 BRC 2052,Full ROI,,,HW0110125,2052_D,BRC 2495 BRC 2052,Control,AmyloidFree,Arteries,Oligodendrocytes1,0.0034556435
2052_D_002,BRC 2495 BRC 2052,Full ROI,,,HW0110125,2052_D 002,BRC 2495 BRC 2052,Control,AmyloidFree,Arteries,Oligodendrocytes1,0.0031841837
2052_D_003,BRC 2495 BRC 2052,Full ROI,,,HW0110125,2052_D 003,BRC 2495 BRC 2052,Control,AmyloidFree,Arteries,Oligodendrocytes1,0.006297228
2052_D_004,BRC 2495 BRC 2052,Full ROI,,,HW0110125,2052_D 004,BRC 2495 BRC 2052,Control,AmyloidFree,Arteries,Oligodendrocytes1,0.004897612
2052_D_005,BRC 2495 BRC 2052,Full ROI,,,HW0110125,2052_D 005,BRC 2495 BRC 2052,Control,AmyloidFree,Arteries,Oligodendrocytes1,0.004276457
2052_D_006,BRC 2495 BRC 2052,Full ROI,,,HW0110125,2052_D 006,BRC 2495 BRC 2052,Control,AmyloidFree,Arteries,Oligodendrocytes1,0.009054604
2052_E_001,BRC 2495 BRC 2052,Full ROI,,,HW0110125,2052_E,BRC 2495 BRC 2052,Control,AmyloidFree,Capillaries,Oligodendrocytes1,0.0010414186
2052_E_002,BRC 2495 BRC 2052,Full ROI,,,HW0110125,2052_E 002,BRC 2495 BRC 2052,Control,AmyloidFree,Capillaries,Oligodendrocytes1,0.007478729
2052_E_003,BRC 2495 BRC 2052,Full ROI,,,HW0110125,2052_E 003,BRC 2495 BRC 2052,Control,AmyloidFree,Capillaries,Oligodendrocytes1,0.003787311
2052_E_004,BRC 2495 BRC 2052,Full ROI,,,HW0110125,2052_E 004,BRC 2495 BRC 2052,Control,AmyloidFree,Capillaries,Oligodendrocytes1,0.0038845327
2052_F_001,BRC 2495 BRC 2052,Full ROI,,,HW0110125,2052_F,BRC 2495 BRC 2052,Control,AmyloidFree,Parenchyma,Oligodendrocytes1,0.003700508
2052_F_002,BRC 2495 BRC 2052,Full ROI,,,HW0110125,2052_F 002,BRC 2495 BRC 2052,Control,AmyloidFree,Parenchyma,Oligodendrocytes1,0.005987924
2052_F_003,BRC 2495 BRC 2052,Full ROI,,,HW0110125,2052_F 003,BRC 2495 BRC 2052,Control,AmyloidFree,Parenchyma,Oligodendrocytes1,0.0021089637
2052_F_004,BRC 2495 BRC 2052,Full ROI,,,HW0110125,2052_F 004,BRC 2495 BRC 2052,Control,AmyloidFree,Parenchyma,Oligodendrocytes1,0.0067615495
2052_F_005,BRC 2495 BRC 2052,Full ROI,,,HW0110125,2052_F 005,BRC 2495 BRC 2052,Control,AmyloidFree,Parenchyma,Oligodendrocytes1,0.00466254
2052_F_006,BRC 2495 BRC 2052,Full ROI,,,HW0110125,2052_F 006,BRC 2495 BRC 2052,Control,AmyloidFree,Parenchyma,Oligodendrocytes1,0.002858793
2732_D_001,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2732_D,BRC 2534 BRC 2732,Control,AmyloidFree,Arteries,Oligodendrocytes2,0.00091701944
2732_D_002,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2732_D 002,BRC 2534 BRC 2732,Control,AmyloidFree,Arteries,Oligodendrocytes2,0.1077918
2732_D_003,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2732_D 003,BRC 2534 BRC 2732,Control,AmyloidFree,Arteries,Oligodendrocytes2,0.010777293
2732_D_005,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2732_D 005,BRC 2534 BRC 2732,Control,AmyloidFree,Arteries,Oligodendrocytes2,0.0028419918
2732_D_006,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2732_D 006,BRC 2534 BRC 2732,Control,AmyloidFree,Arteries,Oligodendrocytes2,0.0016984129
2732_D_007,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2732_D 007,BRC 2534 BRC 2732,Control,AmyloidFree,Arteries,Oligodendrocytes2,0.0013227243
2732_E_001,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2732_E,BRC 2534 BRC 2732,Control,AmyloidFree,Capillaries,Oligodendrocytes2,0.0017575336
2732_E_002,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2732_E 002,BRC 2534 BRC 2732,Control,AmyloidFree,Capillaries,Oligodendrocytes2,0.0073444806
2732_E_003,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2732_E 003,BRC 2534 BRC 2732,Control,AmyloidFree,Capillaries,Oligodendrocytes2,0.15166219
2732_E_004,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2732_E 004,BRC 2534 BRC 2732,Control,AmyloidFree,Capillaries,Oligodendrocytes2,0.0013931446
2732_F_001,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2732_F,BRC 2534 BRC 2732,Control,AmyloidFree,Parenchyma,Oligodendrocytes2,0.030730942
2732_F_002,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2732_F 002,BRC 2534 BRC 2732,Control,AmyloidFree,Parenchyma,Oligodendrocytes2,0.0009687499
2732_F_003,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2732_F 003,BRC 2534 BRC 2732,Control,AmyloidFree,Parenchyma,Oligodendrocytes2,0.13633272
2732_F_004,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2732_F 004,BRC 2534 BRC 2732,Control,AmyloidFree,Parenchyma,Oligodendrocytes2,0.14450133
2732_F_005,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2732_F 005,BRC 2534 BRC 2732,Control,AmyloidFree,Parenchyma,Oligodendrocytes2,0.12642999
2732_F_006,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2732_F 006,BRC 2534 BRC 2732,Control,AmyloidFree,Parenchyma,Oligodendrocytes2,0.002328884
2497_D_001,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2497_D,BRC 2845 BRC 2497,Control,AmyloidFree,Arteries,Oligodendrocytes2,0.0012422748
2497_D_002,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2497_D 002,BRC 2845 BRC 2497,Control,AmyloidFree,Arteries,Oligodendrocytes2,0.0013218573
2497_D_003,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2497_D 003,BRC 2845 BRC 2497,Control,AmyloidFree,Arteries,Oligodendrocytes2,0.0014951755
2497_D_004,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2497_D 004,BRC 2845 BRC 2497,Control,AmyloidFree,Arteries,Oligodendrocytes2,0.0014400486
2497_D_005,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2497_D 005,BRC 2845 BRC 2497,Control,AmyloidFree,Arteries,Oligodendrocytes2,0.0026736436
2497_E_001,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2497_E,BRC 2845 BRC 2497,Control,AmyloidFree,Capillaries,Oligodendrocytes2,0.0021943962
2497_E_002,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2497_E 002,BRC 2845 BRC 2497,Control,AmyloidFree,Capillaries,Oligodendrocytes2,0.0027242815
2497_E_003,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2497_E 003,BRC 2845 BRC 2497,Control,AmyloidFree,Capillaries,Oligodendrocytes2,0.0022617737
2497_E_004,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2497_E 004,BRC 2845 BRC 2497,Control,AmyloidFree,Capillaries,Oligodendrocytes2,0.0022132893
2497_F_001,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2497_F,BRC 2845 BRC 2497,Control,AmyloidFree,Parenchyma,Oligodendrocytes2,0.0020709315
2497_F_002,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2497_F 002,BRC 2845 BRC 2497,Control,AmyloidFree,Parenchyma,Oligodendrocytes2,0.0052299313
2497_F_003,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2497_F 003,BRC 2845 BRC 2497,Control,AmyloidFree,Parenchyma,Oligodendrocytes2,0.0054029305
2497_F_004,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2497_F 004,BRC 2845 BRC 2497,Control,AmyloidFree,Parenchyma,Oligodendrocytes2,0.0033995516
2052_D_001,BRC 2495 BRC 2052,Full ROI,,,HW0110125,2052_D,BRC 2495 BRC 2052,Control,AmyloidFree,Arteries,Oligodendrocytes2,0.31549478
2052_D_002,BRC 2495 BRC 2052,Full ROI,,,HW0110125,2052_D 002,BRC 2495 BRC 2052,Control,AmyloidFree,Arteries,Oligodendrocytes2,0.31398275
2052_D_003,BRC 2495 BRC 2052,Full ROI,,,HW0110125,2052_D 003,BRC 2495 BRC 2052,Control,AmyloidFree,Arteries,Oligodendrocytes2,0.3756721
2052_D_004,BRC 2495 BRC 2052,Full ROI,,,HW0110125,2052_D 004,BRC 2495 BRC 2052,Control,AmyloidFree,Arteries,Oligodendrocytes2,0.4334611
2052_D_005,BRC 2495 BRC 2052,Full ROI,,,HW0110125,2052_D 005,BRC 2495 BRC 2052,Control,AmyloidFree,Arteries,Oligodendrocytes2,0.4752667
2052_D_006,BRC 2495 BRC 2052,Full ROI,,,HW0110125,2052_D 006,BRC 2495 BRC 2052,Control,AmyloidFree,Arteries,Oligodendrocytes2,0.12527542
2052_E_001,BRC 2495 BRC 2052,Full ROI,,,HW0110125,2052_E,BRC 2495 BRC 2052,Control,AmyloidFree,Capillaries,Oligodendrocytes2,0.0031787083
2052_E_002,BRC 2495 BRC 2052,Full ROI,,,HW0110125,2052_E 002,BRC 2495 BRC 2052,Control,AmyloidFree,Capillaries,Oligodendrocytes2,0.49371386
2052_E_003,BRC 2495 BRC 2052,Full ROI,,,HW0110125,2052_E 003,BRC 2495 BRC 2052,Control,AmyloidFree,Capillaries,Oligodendrocytes2,0.5236597
2052_E_004,BRC 2495 BRC 2052,Full ROI,,,HW0110125,2052_E 004,BRC 2495 BRC 2052,Control,AmyloidFree,Capillaries,Oligodendrocytes2,0.43966675
2052_F_001,BRC 2495 BRC 2052,Full ROI,,,HW0110125,2052_F,BRC 2495 BRC 2052,Control,AmyloidFree,Parenchyma,Oligodendrocytes2,0.49120235
2052_F_002,BRC 2495 BRC 2052,Full ROI,,,HW0110125,2052_F 002,BRC 2495 BRC 2052,Control,AmyloidFree,Parenchyma,Oligodendrocytes2,0.5469811
2052_F_003,BRC 2495 BRC 2052,Full ROI,,,HW0110125,2052_F 003,BRC 2495 BRC 2052,Control,AmyloidFree,Parenchyma,Oligodendrocytes2,0.51385844
2052_F_004,BRC 2495 BRC 2052,Full ROI,,,HW0110125,2052_F 004,BRC 2495 BRC 2052,Control,AmyloidFree,Parenchyma,Oligodendrocytes2,0.45158234
2052_F_005,BRC 2495 BRC 2052,Full ROI,,,HW0110125,2052_F 005,BRC 2495 BRC 2052,Control,AmyloidFree,Parenchyma,Oligodendrocytes2,0.50798166
2052_F_006,BRC 2495 BRC 2052,Full ROI,,,HW0110125,2052_F 006,BRC 2495 BRC 2052,Control,AmyloidFree,Parenchyma,Oligodendrocytes2,0.4385594
2732_D_001,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2732_D,BRC 2534 BRC 2732,Control,AmyloidFree,Arteries,Oligodendrocytes3,0.0011634096
2732_D_002,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2732_D 002,BRC 2534 BRC 2732,Control,AmyloidFree,Arteries,Oligodendrocytes3,0.002963467
2732_D_003,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2732_D 003,BRC 2534 BRC 2732,Control,AmyloidFree,Arteries,Oligodendrocytes3,0.0017150732
2732_D_005,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2732_D 005,BRC 2534 BRC 2732,Control,AmyloidFree,Arteries,Oligodendrocytes3,0.0014498644
2732_D_006,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2732_D 006,BRC 2534 BRC 2732,Control,AmyloidFree,Arteries,Oligodendrocytes3,0.00093067926
2732_D_007,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2732_D 007,BRC 2534 BRC 2732,Control,AmyloidFree,Arteries,Oligodendrocytes3,0.0010513271
2732_E_001,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2732_E,BRC 2534 BRC 2732,Control,AmyloidFree,Capillaries,Oligodendrocytes3,0.0015556613
2732_E_002,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2732_E 002,BRC 2534 BRC 2732,Control,AmyloidFree,Capillaries,Oligodendrocytes3,0.012392406
